window_id,participant_id,session_id,recording_date,scenario_id,trajectory_id,worker_id,hazard_id,window_started_at,window_ended_at,window_duration_seconds,sample_count,rssi_mean,rssi_peak,rssi_min,rssi_std,rssi_slope,warning_duration_seconds,danger_duration_seconds,state_transition_count,packet_loss_ratio,acceleration_mean_g,acceleration_max_g,acceleration_energy,gyroscope_mean_dps,gyroscope_max_dps,gyroscope_energy,orientation_change_deg,sudden_motion,hazard_active,repeated_exposure_count,hazard_type,escalated_within_horizon,target_source,data_origin
WIN-0003637,P037,S07,2026-03-16,HAZARD_INACTIVE,TRJ-P037-S07-000002,W17,G01,2026-03-16T13:00:14+00:00,2026-03-16T13:00:23.863629+00:00,9.864,99,-63.656,-57.016,-71.099,5.008,0.3686,3.335,1.539,1,0.0,1.0536,1.4438,0.1526,7.325,30.079,175.903,1.69,False,False,1,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003638,P038,S07,2026-03-19,SUDDEN_MOTION_AFTER_WARNING,TRJ-P038-S07-000002,W18,F02,2026-03-19T13:00:14+00:00,2026-03-19T13:00:23.597789+00:00,9.598,96,-58.536,-51.709,-61.663,3.415,2.1377,4.163,3.407,2,0.0039,1.3855,2.7649,0.6083,69.802,235.44,12498.668,39.56,True,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003639,P039,S07,2026-03-22,RSSI_FLUCTUATION,TRJ-P039-S07-000002,W19,F03,2026-03-22T13:00:14+00:00,2026-03-22T13:00:23.652886+00:00,9.653,48,-72.922,-62.714,-85.509,8.849,-0.0154,3.732,0.937,8,0.0605,0.8822,1.345,0.0974,17.723,46.972,600.699,26.818,False,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003640,P040,S07,2026-03-25,PROLONGED_DANGER,TRJ-P040-S07-000002,W20,L01,2026-03-25T13:00:14+00:00,2026-03-25T13:00:24.773717+00:00,10.774,54,-63.444,-57.37,-69.325,4.323,-0.3139,2.152,4.54,4,0.031,0.9534,1.607,0.2065,22.453,43.494,268.94,0.0,False,True,0,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003641,P001,S08,2026-03-05,NORMAL_WORK_NEAR_MACHINE,TRJ-P001-S08-000002,W01,F03,2026-03-05T14:00:14+00:00,2026-03-05T14:00:24.101708+00:00,10.102,81,-74.739,-70.856,-77.957,2.22,1.4362,3.493,1.479,1,0.0185,1.0602,1.1715,0.0518,24.92,49.992,261.973,7.896,False,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003642,P002,S08,2026-03-08,REPEATED_EXPOSURE,TRJ-P002-S08-000002,W02,F03,2026-03-08T14:00:14+00:00,2026-03-08T14:00:24.369910+00:00,10.37,83,-63.322,-56.798,-68.579,4.032,1.1936,4.65,2.641,0,0.0729,0.9116,2.067,0.3395,27.131,141.357,2142.968,18.616,False,True,4,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003643,P003,S08,2026-03-11,FORKLIFT_CROSSING,TRJ-P003-S08-000002,W03,F02,2026-03-11T14:00:14+00:00,2026-03-11T14:00:23.632801+00:00,9.633,77,-59.875,-53.964,-64.379,4.245,0.9496,4.179,2.269,1,0.0276,1.3356,2.501,1.1532,39.807,174.287,6726.661,31.182,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003644,P004,S08,2026-03-14,FORKLIFT_APPROACH,TRJ-P004-S08-000002,W04,F03,2026-03-14T14:00:14+00:00,2026-03-14T14:00:23.753640+00:00,9.754,49,-70.998,-63.229,-79.641,4.657,2.4977,4.275,1.134,4,0.0501,0.9646,1.9172,0.1403,42.614,91.385,2341.311,35.676,False,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003645,P005,S08,2026-03-17,FORKLIFT_APPROACH,TRJ-P005-S08-000002,W05,F02,2026-03-17T14:00:14+00:00,2026-03-17T14:00:23.853819+00:00,9.854,99,-66.674,-59.911,-71.804,4.27,1.7693,3.685,0.187,0,0.0,1.0221,1.3251,0.0716,30.559,147.001,3042.577,18.495,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003646,P006,S08,2026-03-20,RSSI_FLUCTUATION,TRJ-P006-S08-000002,W06,G01,2026-03-20T14:00:14+00:00,2026-03-20T14:00:24.165628+00:00,10.166,81,-73.682,-61.685,-85.364,7.945,-0.2354,2.502,1.247,1,0.0921,1.1724,1.5446,0.2054,20.881,62.411,1032.019,10.949,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003647,P007,S08,2026-03-23,RSSI_FLUCTUATION,TRJ-P007-S08-000002,W07,F01,2026-03-23T14:00:14+00:00,2026-03-23T14:00:24.188342+00:00,10.188,82,-74.83,-65.431,-85.51,7.03,-0.9749,3.447,0.089,3,0.0666,0.8857,1.3502,0.0769,15.324,15.324,40.111,12.776,False,False,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003648,P008,S08,2026-03-26,RSSI_FLUCTUATION,TRJ-P008-S08-000002,W08,F01,2026-03-26T14:00:14+00:00,2026-03-26T14:00:24.315173+00:00,10.315,83,-65.439,-55.209,-75.841,7.923,0.597,3.408,0.0,5,0.1349,0.9914,1.1595,0.0479,12.981,54.378,811.459,15.881,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003649,P009,S08,2026-03-29,RSSI_FLUCTUATION,TRJ-P009-S08-000002,W09,F02,2026-03-29T14:00:14+00:00,2026-03-29T14:00:24.209675+00:00,10.21,82,-70.267,-61.632,-79.687,6.722,0.2545,2.353,1.269,2,0.1189,1.2452,1.5609,0.1875,23.601,69.626,1258.59,9.663,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003650,P010,S08,2026-04-01,NORMAL_PASSAGE,TRJ-P010-S08-000002,W10,F03,2026-04-01T14:00:14+00:00,2026-04-01T14:00:23.886433+00:00,9.886,49,-81.449,-74.283,-87.882,4.22,-1.0624,1.464,0.458,7,0.0598,0.9988,1.1764,0.0322,21.211,35.274,318.328,0.0,True,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003651,P011,S08,2026-04-04,FORKLIFT_CROSSING,TRJ-P011-S08-000002,W11,F01,2026-04-04T14:00:14+00:00,2026-04-04T14:00:23.940613+00:00,9.941,50,-62.906,-58.998,-68.197,3.675,-0.4363,5.692,2.312,3,0.0325,1.2602,2.1268,0.6123,39.635,164.998,5458.71,33.885,True,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003652,P012,S08,2026-01-07,NORMAL_PASSAGE,TRJ-P012-S08-000002,W12,G01,2026-01-07T14:00:14+00:00,2026-01-07T14:00:23.737472+00:00,9.737,78,-79.099,-74.442,-84.22,3.364,0.3349,0.948,1.043,3,0.032,1.2741,1.9911,0.3022,5.297,43.187,445.672,20.784,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003653,P013,S08,2026-01-10,IMPACT_CANDIDATE,TRJ-P013-S08-000002,W13,G01,2026-01-10T14:00:14+00:00,2026-01-10T14:00:23.420667+00:00,9.421,75,-66.663,-61.824,-72.439,5.261,1.1087,2.816,2.263,1,0.0,1.7231,4.6527,4.2139,95.561,269.934,19748.634,43.303,True,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003654,P014,S08,2026-01-13,RSSI_FLUCTUATION,TRJ-P014-S08-000002,W14,G01,2026-01-13T14:00:14+00:00,2026-01-13T14:00:24.139324+00:00,10.139,81,-67.738,-58.339,-76.632,6.666,0.947,4.187,0.0,3,0.0701,1.076,1.4588,0.0789,31.033,62.875,716.472,11.053,False,True,1,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003655,P015,S08,2026-01-16,NORMAL_WORK_NEAR_MACHINE,TRJ-P015-S08-000002,W15,G01,2026-01-16T14:00:14+00:00,2026-01-16T14:00:23.785213+00:00,9.785,49,-74.531,-71.917,-78.465,1.938,0.1841,4.393,0.644,0,0.1004,0.9584,1.0362,0.0302,19.822,28.486,84.39,17.548,False,True,1,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003656,P016,S08,2026-01-19,FORKLIFT_APPROACH,TRJ-P016-S08-000002,W16,F02,2026-01-19T14:00:14+00:00,2026-01-19T14:00:24.167076+00:00,10.167,81,-64.377,-60.252,-67.789,2.555,2.979,4.462,0.278,1,0.0286,1.0719,2.0793,0.304,28.154,98.662,1520.997,5.851,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003657,P017,S08,2026-01-22,RSSI_FLUCTUATION,TRJ-P017-S08-000002,W17,G01,2026-01-22T14:00:14+00:00,2026-01-22T14:00:23.480594+00:00,9.481,47,-66.589,-56.505,-77.5,8.224,-0.4979,3.672,0.56,3,0.1027,1.0384,1.0772,0.0414,20.593,20.593,119.141,15.867,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003658,P018,S08,2026-01-25,FORKLIFT_APPROACH,TRJ-P018-S08-000002,W18,F02,2026-01-25T14:00:14+00:00,2026-01-25T14:00:24.103858+00:00,10.104,81,-65.351,-58.739,-71.563,4.098,2.4997,4.502,0.599,1,0.017,1.3699,1.3699,0.1052,30.764,64.853,1138.823,32.668,False,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003659,P019,S08,2026-01-28,NORMAL_WORK_NEAR_MACHINE,TRJ-P019-S08-000002,W19,G01,2026-01-28T14:00:14+00:00,2026-01-28T14:00:24.123661+00:00,10.124,51,-75.613,-71.346,-78.591,2.208,-0.4571,3.695,0.0,3,0.0827,0.9621,1.1295,0.0106,3.373,50.528,363.944,5.406,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003660,P020,S08,2026-01-31,REPEATED_EXPOSURE,TRJ-P020-S08-000002,W20,F02,2026-01-31T14:00:14+00:00,2026-01-31T14:00:23.259559+00:00,9.26,93,-64.906,-60.269,-68.871,3.39,-1.2702,3.572,4.564,1,0.075,1.2562,1.9598,0.2061,25.162,147.849,4929.735,30.426,True,True,5,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003661,P021,S08,2026-02-03,FORKLIFT_APPROACH,TRJ-P021-S08-000002,W01,F02,2026-02-03T14:00:14+00:00,2026-02-03T14:00:23.603577+00:00,9.604,77,-66.656,-60.368,-74.953,4.619,2.3957,3.914,1.646,2,0.1063,1.2366,1.8538,0.2313,18.659,88.675,1530.648,0.0,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003662,P022,S08,2026-02-06,IMPACT_CANDIDATE,TRJ-P022-S08-000002,W02,F03,2026-02-06T14:00:14+00:00,2026-02-06T14:00:24.421059+00:00,10.421,83,-66.931,-58.968,-76.433,5.131,1.2121,1.106,2.255,4,0.1018,1.5336,4.5287,3.8301,88.658,312.386,13731.918,60.728,True,True,0,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003663,P023,S08,2026-02-09,FALL_CANDIDATE,TRJ-P023-S08-000002,W03,F02,2026-02-09T14:00:14+00:00,2026-02-09T14:00:23.961354+00:00,9.961,80,-71.692,-64.6,-79.812,5.216,-0.5645,1.519,2.354,0,0.0462,1.0854,3.8689,1.4079,110.752,377.728,18818.129,80.467,True,True,4,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003664,P024,S08,2026-02-12,IMPACT_CANDIDATE,TRJ-P024-S08-000002,W04,F03,2026-02-12T14:00:14+00:00,2026-02-12T14:00:24.374347+00:00,10.374,104,-60.824,-55.209,-67.106,4.507,2.0782,2.14,2.346,1,0.0325,1.4299,5.1468,7.496,86.68,301.158,16985.521,50.392,True,True,0,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003665,P025,S08,2026-02-15,HAZARD_INACTIVE,TRJ-P025-S08-000002,W05,F01,2026-02-15T14:00:14+00:00,2026-02-15T14:00:24.048144+00:00,10.048,80,-63.456,-57.319,-71.929,5.159,0.4892,3.063,1.704,6,0.0,1.056,1.5558,0.1377,20.269,65.578,806.783,18.05,False,False,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003666,P026,S08,2026-02-18,NORMAL_WORK_NEAR_MACHINE,TRJ-P026-S08-000002,W06,F03,2026-02-18T14:00:14+00:00,2026-02-18T14:00:23.499798+00:00,9.5,76,-76.342,-70.096,-81.173,3.457,-1.021,4.568,0.571,4,0.0427,1.0112,1.7794,0.2695,24.138,26.662,113.46,19.409,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003667,P027,S08,2026-02-21,FORKLIFT_CROSSING,TRJ-P027-S08-000002,W07,F02,2026-02-21T14:00:14+00:00,2026-02-21T14:00:23.807393+00:00,9.807,78,-63.892,-59.551,-71.997,4.006,1.9165,3.153,3.031,2,0.0413,1.332,2.3872,0.9439,44.942,68.679,734.021,25.543,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003668,P028,S08,2026-02-24,NORMAL_PASSAGE,TRJ-P028-S08-000002,W08,F02,2026-02-24T14:00:14+00:00,2026-02-24T14:00:23.886202+00:00,9.886,79,-78.724,-75.183,-83.468,3.232,0.2459,1.008,0.152,3,0.0612,1.0012,1.0012,0.0,13.962,56.983,767.039,0.0,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003669,P029,S08,2026-02-27,FORKLIFT_CROSSING,TRJ-P029-S08-000002,W09,F02,2026-02-27T14:00:14+00:00,2026-02-27T14:00:24.248065+00:00,10.248,102,-69.319,-61.915,-75.912,5.278,0.7058,4.666,3.021,3,0.0704,1.1385,1.9167,0.1373,40.089,140.596,1839.353,9.976,True,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003670,P030,S08,2026-03-02,NORMAL_WORK_NEAR_MACHINE,TRJ-P030-S08-000002,W10,F01,2026-03-02T14:00:14+00:00,2026-03-02T14:00:23.711133+00:00,9.711,78,-69.95,-62.776,-76.298,3.787,0.3627,3.446,0.0,4,0.0599,1.1773,1.3845,0.0904,19.472,88.012,2320.765,8.665,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003671,P031,S08,2026-03-05,RSSI_FLUCTUATION,TRJ-P031-S08-000002,W11,L01,2026-03-05T14:00:14+00:00,2026-03-05T14:00:23.510653+00:00,9.511,76,-74.08,-61.319,-86.401,8.201,-1.032,2.669,0.965,3,0.1114,1.0242,1.6669,0.2422,27.752,45.719,416.872,0.216,False,True,2,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003672,P032,S08,2026-03-08,FORKLIFT_APPROACH,TRJ-P032-S08-000002,W12,F01,2026-03-08T14:00:14+00:00,2026-03-08T14:00:24.209829+00:00,10.21,102,-65.19,-59.465,-70.397,3.352,2.6465,4.499,1.387,1,0.0,1.0775,1.5725,0.1879,34.635,81.809,1243.556,12.208,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003673,P033,S08,2026-03-11,SUDDEN_MOTION_AFTER_WARNING,TRJ-P033-S08-000002,W13,F03,2026-03-11T14:00:14+00:00,2026-03-11T14:00:23.880791+00:00,9.881,49,-63.785,-56.084,-71.387,5.261,2.864,4.874,2.753,2,0.0156,1.5879,3.5037,1.8052,80.543,221.313,13296.676,28.731,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003674,P034,S08,2026-03-14,IMPACT_CANDIDATE,TRJ-P034-S08-000002,W14,G01,2026-03-14T14:00:14+00:00,2026-03-14T14:00:24.144995+00:00,10.145,101,-65.328,-61.426,-71.613,5.034,0.0516,0.912,3.269,2,0.0798,1.2756,4.6403,4.2799,91.231,302.713,19126.067,56.7,True,True,0,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003675,P035,S08,2026-03-17,FORKLIFT_APPROACH,TRJ-P035-S08-000002,W15,F03,2026-03-17T14:00:14+00:00,2026-03-17T14:00:23.713671+00:00,9.714,78,-73.712,-69.115,-78.833,3.918,2.1503,3.059,1.258,2,0.0395,1.2036,1.6017,0.1906,25.183,63.33,472.017,26.844,False,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003676,P036,S08,2026-03-20,FORKLIFT_APPROACH,TRJ-P036-S08-000002,W16,F02,2026-03-20T14:00:14+00:00,2026-03-20T14:00:23.966341+00:00,9.966,100,-65.295,-57.803,-72.584,4.898,2.0436,4.481,2.035,2,0.0243,1.0708,2.1879,0.5238,44.802,98.874,871.075,13.942,False,True,8,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003677,P037,S08,2026-03-23,NORMAL_PASSAGE,TRJ-P037-S08-000002,W17,F03,2026-03-23T14:00:14+00:00,2026-03-23T14:00:24.134918+00:00,10.135,81,-83.776,-79.766,-87.778,2.368,0.5572,0.643,0.502,2,0.0552,1.0791,1.4224,0.1055,6.676,44.594,596.206,0.0,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003678,P038,S08,2026-03-26,NORMAL_PASSAGE,TRJ-P038-S08-000002,W18,F03,2026-03-26T14:00:14+00:00,2026-03-26T14:00:24.604165+00:00,10.604,106,-79.06,-75.047,-82.361,2.784,0.4248,1.614,0.0,4,0.0527,1.0541,1.3918,0.0707,6.483,63.401,645.768,7.566,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003679,P039,S08,2026-03-29,FORKLIFT_APPROACH,TRJ-P039-S08-000002,W19,F01,2026-03-29T14:00:14+00:00,2026-03-29T14:00:24.770583+00:00,10.771,108,-63.045,-57.071,-67.456,2.671,0.0171,5.008,0.724,4,0.0,0.8766,1.0838,0.0433,20.82,95.548,1456.359,27.611,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003680,P040,S08,2026-04-01,NORMAL_PASSAGE,TRJ-P040-S08-000002,W20,G01,2026-04-01T14:00:14+00:00,2026-04-01T14:00:24.485483+00:00,10.485,52,-85.881,-82.964,-87.332,1.181,-0.5422,0.073,1.534,1,0.0381,0.8743,1.2105,0.0322,13.308,40.587,249.029,8.281,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003681,P001,S09,2026-03-12,NORMAL_PASSAGE,TRJ-P001-S09-000002,W01,F03,2026-03-12T15:00:14+00:00,2026-03-12T15:00:24.115961+00:00,10.116,101,-85.015,-81.534,-86.354,1.014,0.8012,2.175,0.0,3,0.0402,0.9967,0.9967,0.0571,8.012,23.584,126.381,19.668,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003682,P002,S09,2026-03-15,PROLONGED_DANGER,TRJ-P002-S09-000002,W02,F01,2026-03-15T15:00:14+00:00,2026-03-15T15:00:23.857980+00:00,9.858,49,-61.876,-54.428,-66.889,4.42,-0.1667,1.41,6.672,3,0.0378,1.0522,1.4241,0.118,21.794,91.879,1558.574,27.985,False,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003683,P003,S09,2026-03-18,RSSI_FLUCTUATION,TRJ-P003-S09-000002,W03,L01,2026-03-18T15:00:14+00:00,2026-03-18T15:00:24.252451+00:00,10.252,82,-71.399,-58.565,-84.528,10.47,0.6065,3.473,0.0,3,0.0316,1.2297,1.9808,0.3141,25.205,30.57,259.506,9.876,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003684,P004,S09,2026-03-21,IMPACT_CANDIDATE,TRJ-P004-S09-000002,W04,F01,2026-03-21T15:00:14+00:00,2026-03-21T15:00:24.161905+00:00,10.162,81,-64.845,-55.837,-71.53,4.86,0.1086,0.465,3.9,2,0.0355,1.462,4.8993,4.3282,92.383,304.504,17697.069,64.655,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003685,P005,S09,2026-03-24,FORKLIFT_APPROACH,TRJ-P005-S09-000002,W05,F01,2026-03-24T15:00:14+00:00,2026-03-24T15:00:23.919218+00:00,9.919,79,-68.137,-61.963,-74.112,4.001,2.0737,3.871,1.238,1,0.1042,1.1471,1.6417,0.1388,23.849,120.21,2545.299,5.349,False,True,4,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003686,P006,S09,2026-03-27,FORKLIFT_APPROACH,TRJ-P006-S09-000002,W06,F02,2026-03-27T15:00:14+00:00,2026-03-27T15:00:24.033319+00:00,10.033,50,-62.555,-57.686,-67.618,3.799,1.9858,4.959,0.793,4,0.1051,1.1464,2.3391,0.752,26.377,94.223,1737.023,14.198,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003687,P007,S09,2026-03-30,BLE_PACKET_LOSS,TRJ-P007-S09-000002,W07,F01,2026-03-30T15:00:14+00:00,2026-03-30T15:00:23.206646+00:00,9.207,74,-77.03,-68.682,-86.638,6.589,0.549,1.267,0.64,3,0.3452,1.1071,1.622,0.1021,20.648,73.259,1408.986,7.092,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003688,P008,S09,2026-04-02,NORMAL_PASSAGE,TRJ-P008-S09-000002,W08,F01,2026-04-02T15:00:14+00:00,2026-04-02T15:00:24.251084+00:00,10.251,82,-78.395,-75.83,-83.42,2.841,0.4675,1.801,0.0,3,0.0087,0.9756,1.414,0.0819,2.322,8.179,8.368,12.28,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003689,P009,S09,2026-01-05,FORKLIFT_CROSSING,TRJ-P009-S09-000002,W09,F03,2026-01-05T15:00:14+00:00,2026-01-05T15:00:24.380231+00:00,10.38,83,-62.146,-52.246,-69.889,6.669,0.4853,2.361,1.217,1,0.0404,1.3618,1.9896,0.5026,33.881,142.691,3825.05,12.224,False,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003690,P010,S09,2026-01-08,FORKLIFT_APPROACH,TRJ-P010-S09-000002,W10,F01,2026-01-08T15:00:14+00:00,2026-01-08T15:00:24.621820+00:00,10.622,106,-60.844,-54.655,-66.749,3.792,2.2011,4.514,0.842,2,0.0524,1.1012,1.3279,0.0945,36.491,103.582,3025.74,10.414,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003691,P011,S09,2026-01-11,FORKLIFT_CROSSING,TRJ-P011-S09-000002,W11,F01,2026-01-11T15:00:14+00:00,2026-01-11T15:00:24.119158+00:00,10.119,101,-62.366,-53.209,-69.972,6.214,1.7054,3.505,2.849,7,0.0861,1.2695,2.4036,0.3518,41.911,141.762,4611.746,28.566,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003692,P012,S09,2026-01-14,REPEATED_EXPOSURE,TRJ-P012-S09-000002,W12,L01,2026-01-14T15:00:14+00:00,2026-01-14T15:00:23.910294+00:00,9.91,79,-61.301,-54.775,-66.697,4.133,0.7641,4.579,4.286,1,0.0645,1.1709,1.4702,0.1484,34.838,103.492,2070.464,1.457,False,True,3,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003693,P013,S09,2026-01-17,SUDDEN_MOTION_AFTER_WARNING,TRJ-P013-S09-000002,W13,F02,2026-01-17T15:00:14+00:00,2026-01-17T15:00:24.269508+00:00,10.27,103,-62.662,-55.004,-68.127,5.092,1.594,1.995,2.551,2,0.0,1.5736,3.5214,3.4352,71.5,196.051,4102.259,31.454,True,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003694,P014,S09,2026-01-20,NORMAL_WORK_NEAR_MACHINE,TRJ-P014-S09-000002,W14,F01,2026-01-20T15:00:14+00:00,2026-01-20T15:00:23.993825+00:00,9.994,80,-73.802,-70.987,-76.539,1.982,-0.342,3.97,0.279,1,0.0343,0.9686,1.6614,0.1747,18.657,87.615,1036.385,6.485,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003695,P015,S09,2026-01-23,FORKLIFT_CROSSING,TRJ-P015-S09-000002,W15,F03,2026-01-23T15:00:14+00:00,2026-01-23T15:00:24.178686+00:00,10.179,102,-68.333,-63.92,-72.927,3.386,0.7312,4.214,1.723,2,0.0412,1.3094,2.4893,1.0151,35.644,146.135,4977.531,15.072,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003696,P016,S09,2026-01-26,NORMAL_PASSAGE,TRJ-P016-S09-000002,W16,L01,2026-01-26T15:00:14+00:00,2026-01-26T15:00:24.190154+00:00,10.19,82,-79.428,-76.109,-83.122,1.446,1.3635,1.279,0.0,2,0.0676,0.9889,1.7622,0.225,16.091,23.849,153.121,0.0,False,True,1,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003697,P017,S09,2026-01-29,FORKLIFT_APPROACH,TRJ-P017-S09-000002,W17,F03,2026-01-29T15:00:14+00:00,2026-01-29T15:00:24.229492+00:00,10.229,82,-64.762,-58.139,-72.856,5.347,2.249,4.31,0.0,3,0.0286,0.9817,1.7546,0.1899,23.834,69.316,721.393,23.408,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0003698,P018,S09,2026-02-01,NORMAL_PASSAGE,TRJ-P018-S09-000002,W18,L01,2026-02-01T15:00:14+00:00,2026-02-01T15:00:24.559246+00:00,10.559,84,-79.01,-78.829,-80.624,0.752,0.2349,1.541,0.16,2,0.0167,1.1947,1.3059,0.0755,13.554,13.554,45.391,6.005,False,True,2,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
