event_id,participant_id,session_id,recording_date,scenario_id,worker_id,helmet_id,hazard_id,hazard_type,occurred_at,event_duration_seconds,rssi_mean,rssi_peak,rssi_min,rssi_std,rssi_slope,warning_duration_seconds,danger_duration_seconds,state_transition_count,packet_loss_count,acceleration_max_g,gyroscope_max_dps,orientation_change_deg,sudden_motion,candidate_impact,candidate_fall,post_event_stillness_seconds,temperature_c,humidity_percent,mq135_deviation,hazard_active,alarm_level,local_warning_success,repeated_exposure_count,similar_event_count,connectivity_status,supervisor_priority,verification_label,label_source,data_origin
EVT-SYN-0000531,P011,S02,2026-02-21,NORMAL_PASSAGE,W11,HELMET-W11,F03,FORKLIFT,2026-02-21T08:03:00+00:00,7.204,-81.843,-79.158,-84.045,1.232,0.111,4.424,1.371,5,1,1.1073,0.0,9.648,False,False,False,0.0,30.913,60.305,43.347,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000532,P012,S02,2026-02-24,NORMAL_WORK_NEAR_MACHINE,W12,HELMET-W12,G01,GRINDING_MACHINE,2026-02-24T08:03:00+00:00,12.891,-76.504,-75.955,-79.324,1.208,-0.2107,9.68,1.316,1,0,1.5376,76.423,10.571,False,False,False,1.133,29.693,68.088,278.305,True,HIGH,True,1,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000533,P013,S02,2026-02-27,RSSI_FLUCTUATION,W13,HELMET-W13,F02,FORKLIFT,2026-02-27T08:03:00+00:00,7.064,-75.854,-60.614,-89.459,9.132,-0.4767,5.098,0.338,4,1,1.4048,110.657,16.25,False,False,False,1.188,29.653,73.571,117.008,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000534,P014,S02,2026-03-02,IMPACT_CANDIDATE,W14,HELMET-W14,F02,FORKLIFT,2026-03-02T08:03:00+00:00,6.886,-66.774,-58.631,-74.031,5.165,0.7417,2.542,2.615,3,1,4.5016,282.805,56.265,True,True,False,3.144,31.836,55.713,218.779,True,HIGH,True,1,1,ONLINE,MEDIUM,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000535,P015,S02,2026-03-05,RSSI_FLUCTUATION,W15,HELMET-W15,F03,FORKLIFT,2026-03-05T08:03:00+00:00,6.792,-73.554,-61.798,-85.547,7.886,0.5884,4.044,0.139,1,0,0.8172,37.268,0.0,True,False,True,7.368,31.448,59.35,34.726,True,HIGH,True,0,0,ONLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000536,P016,S02,2026-03-08,NORMAL_WORK_NEAR_MACHINE,W16,HELMET-W16,F02,FORKLIFT,2026-03-08T08:03:00+00:00,9.506,-69.293,-67.867,-72.926,1.166,0.0751,7.218,0.0,2,0,1.4409,48.403,4.293,False,False,False,0.339,34.934,69.902,133.122,True,MODERATE,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000537,P017,S02,2026-03-11,NORMAL_WORK_NEAR_MACHINE,W17,HELMET-W17,L01,LASER_CUTTER,2026-03-11T08:03:00+00:00,8.768,-74.874,-68.063,-76.229,1.112,0.3885,5.895,1.034,2,1,0.8126,29.983,19.756,False,False,False,0.824,29.268,54.657,277.857,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000538,P018,S02,2026-03-14,NORMAL_WORK_NEAR_MACHINE,W18,HELMET-W18,L01,LASER_CUTTER,2026-03-14T08:03:00+00:00,10.929,-74.556,-64.507,-83.765,5.384,0.5329,7.907,1.382,2,1,1.5867,54.508,0.467,False,False,False,0.539,34.653,66.381,72.545,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000539,P019,S02,2026-03-17,IMPACT_CANDIDATE,W19,HELMET-W19,F03,FORKLIFT,2026-03-17T08:03:00+00:00,9.65,-65.62,-58.533,-71.065,4.766,2.201,3.702,3.117,2,0,4.9638,275.598,44.192,True,True,False,3.19,30.336,66.88,279.805,True,HIGH,True,2,3,ONLINE,HIGH,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000540,P020,S02,2026-03-20,NORMAL_WORK_NEAR_MACHINE,W20,HELMET-W20,F01,FORKLIFT,2026-03-20T08:03:00+00:00,9.785,-77.22,-72.847,-79.93,2.652,0.4849,7.434,1.23,2,0,1.2504,5.293,5.496,False,False,False,0.653,31.616,62.329,-118.753,True,HIGH,True,2,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000541,P021,S02,2026-03-23,RSSI_FLUCTUATION,W01,HELMET-W01,F01,FORKLIFT,2026-03-23T08:03:00+00:00,7.18,-71.121,-58.156,-83.387,8.586,1.0459,3.428,0.772,4,4,1.1224,86.49,0.0,False,True,False,5.212,27.047,54.298,391.285,True,HIGH,True,0,0,ONLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000542,P022,S02,2026-03-26,BLE_PACKET_LOSS,W02,HELMET-W02,F02,FORKLIFT,2026-03-26T08:03:00+00:00,6.533,-73.695,-64.526,-81.088,5.757,-0.6666,3.731,0.609,4,8,1.9403,55.125,15.509,False,False,False,0.8,30.826,74.887,109.929,True,HIGH,True,0,0,DEGRADED,LOW,SYNTHETIC_INSUFFICIENT_EVIDENCE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000543,P023,S02,2026-03-29,HAZARD_INACTIVE,W03,HELMET-W03,G01,GRINDING_MACHINE,2026-03-29T08:03:00+00:00,12.763,-67.497,-61.863,-73.64,2.963,1.3882,6.281,2.243,1,0,0.9029,0.0,0.0,False,False,False,0.391,31.751,78.985,114.254,False,MODERATE,True,1,1,ONLINE,LOW,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000544,P024,S02,2026-04-01,RSSI_FLUCTUATION,W04,HELMET-W04,L01,LASER_CUTTER,2026-04-01T08:03:00+00:00,9.386,-73.394,-64.036,-84.802,7.007,-0.3611,4.798,2.572,2,0,1.0652,52.528,13.423,False,False,False,0.0,30.997,66.672,226.289,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000545,P025,S02,2026-04-04,NORMAL_PASSAGE,W05,HELMET-W05,F01,FORKLIFT,2026-04-04T08:03:00+00:00,4.211,-84.956,-81.941,-87.711,2.57,0.9528,3.208,0.0,7,0,1.3085,38.295,7.496,False,False,False,1.892,26.999,58.989,156.649,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000546,P026,S02,2026-01-07,REPEATED_EXPOSURE,W06,HELMET-W06,G01,GRINDING_MACHINE,2026-01-07T08:03:00+00:00,11.171,-67.028,-60.664,-71.935,3.997,0.601,6.028,2.508,0,1,1.8795,166.269,36.991,False,False,False,0.0,27.153,67.541,215.002,False,MODERATE,True,2,0,ONLINE,LOW,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000547,P027,S02,2026-01-10,NORMAL_WORK_NEAR_MACHINE,W07,HELMET-W07,L01,LASER_CUTTER,2026-01-10T08:03:00+00:00,8.773,-76.167,-64.918,-85.823,5.665,-1.6697,8.772,0.0,2,0,1.0313,99.284,9.219,False,False,False,0.049,30.806,79.388,190.827,True,HIGH,True,3,2,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000548,P028,S02,2026-01-13,FORKLIFT_CROSSING,W08,HELMET-W08,F01,FORKLIFT,2026-01-13T08:03:00+00:00,9.61,-65.698,-57.609,-73.533,5.69,2.4183,4.912,3.294,2,4,2.222,141.811,23.75,True,False,True,7.762,32.154,69.883,261.212,True,HIGH,True,0,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000549,P029,S02,2026-01-16,NORMAL_WORK_NEAR_MACHINE,W09,HELMET-W09,F01,FORKLIFT,2026-01-16T08:03:00+00:00,9.597,-76.978,-73.457,-83.249,3.354,-0.2172,6.366,0.152,2,0,0.8676,34.658,10.235,False,False,False,0.0,29.062,75.669,260.07,True,MODERATE,True,1,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000550,P030,S02,2026-01-19,FORKLIFT_CROSSING,W10,HELMET-W10,F01,FORKLIFT,2026-01-19T08:03:00+00:00,10.788,-61.357,-52.238,-69.388,5.14,1.0379,5.506,4.449,1,1,2.0649,126.568,22.189,False,False,False,0.0,30.526,57.945,246.696,True,CRITICAL,True,2,0,ONLINE,LOW,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000551,P031,S02,2026-01-22,RSSI_FLUCTUATION,W11,HELMET-W11,F01,FORKLIFT,2026-01-22T08:03:00+00:00,4.691,-74.183,-64.591,-86.293,6.829,1.0929,2.695,0.941,4,0,1.5298,5.496,9.993,False,False,False,0.996,29.106,53.961,-74.24,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000552,P032,S02,2026-01-25,NORMAL_WORK_NEAR_MACHINE,W12,HELMET-W12,F03,FORKLIFT,2026-01-25T08:03:00+00:00,12.983,-77.259,-72.815,-84.086,1.77,-1.1676,8.912,0.833,1,2,2.092,37.206,18.947,False,False,True,4.391,29.13,57.336,134.804,True,MODERATE,True,1,0,ONLINE,MEDIUM,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000553,P033,S02,2026-01-28,PROLONGED_DANGER,W13,HELMET-W13,F03,FORKLIFT,2026-01-28T08:03:00+00:00,14.96,-55.972,-50.327,-60.737,2.427,0.9155,5.533,7.225,0,2,1.825,39.823,15.192,False,False,False,0.0,26.733,78.324,80.52,True,CRITICAL,True,2,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000554,P034,S02,2026-01-31,FORKLIFT_APPROACH,W14,HELMET-W14,F01,FORKLIFT,2026-01-31T08:03:00+00:00,6.192,-70.464,-64.426,-80.076,3.869,3.6128,4.506,1.073,2,0,2.1197,72.321,18.742,False,False,False,2.084,30.945,61.538,-70.243,True,HIGH,True,1,0,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000555,P035,S02,2026-02-03,BLE_PACKET_LOSS,W15,HELMET-W15,F03,FORKLIFT,2026-02-03T08:03:00+00:00,2.532,-68.257,-59.501,-78.397,5.596,-2.2592,0.788,0.835,2,6,1.19,138.717,3.288,False,False,False,2.136,29.565,80.647,223.674,True,HIGH,True,1,0,DEGRADED,LOW,SYNTHETIC_INSUFFICIENT_EVIDENCE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000556,P036,S02,2026-02-06,PROLONGED_DANGER,W16,HELMET-W16,F02,FORKLIFT,2026-02-06T08:03:00+00:00,16.42,-55.422,-48.265,-61.285,3.858,0.6299,4.774,7.918,0,1,2.1127,116.644,8.556,False,False,False,0.0,30.129,67.928,212.576,True,CRITICAL,True,5,6,ONLINE,HIGH,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000557,P037,S02,2026-02-09,NORMAL_PASSAGE,W17,HELMET-W17,F03,FORKLIFT,2026-02-09T08:03:00+00:00,6.051,-79.199,-74.68,-81.367,1.794,0.469,2.632,1.55,0,1,1.8618,0.0,17.302,False,False,False,5.586,29.091,74.068,122.81,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000558,P038,S02,2026-02-12,NORMAL_PASSAGE,W18,HELMET-W18,F02,FORKLIFT,2026-02-12T08:03:00+00:00,7.126,-83.26,-82.441,-87.065,1.964,-0.6256,3.09,1.409,2,0,0.8,50.644,14.935,False,True,False,1.357,30.441,71.304,-8.949,True,HIGH,True,1,0,ONLINE,MEDIUM,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000559,P039,S02,2026-02-15,NORMAL_WORK_NEAR_MACHINE,W19,HELMET-W19,F01,FORKLIFT,2026-02-15T08:03:00+00:00,9.297,-74.677,-68.687,-80.119,3.339,-0.1508,6.574,1.252,3,0,1.2484,22.64,0.0,False,False,False,0.0,29.831,74.043,431.638,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000560,P040,S02,2026-02-18,FORKLIFT_CROSSING,W20,HELMET-W20,F03,FORKLIFT,2026-02-18T08:03:00+00:00,9.648,-61.956,-58.127,-66.675,3.021,0.6476,5.392,1.917,5,1,2.3556,167.458,29.591,False,False,False,0.0,29.297,54.253,488.323,True,HIGH,True,3,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000561,P001,S03,2026-01-29,NORMAL_PASSAGE,W01,HELMET-W01,F01,FORKLIFT,2026-01-29T09:03:00+00:00,6.532,-81.923,-80.293,-83.453,0.4,1.534,3.056,0.0,1,2,1.3131,0.0,0.0,False,False,False,2.646,31.031,63.622,-238.167,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000562,P002,S03,2026-02-01,NORMAL_PASSAGE,W02,HELMET-W02,F02,FORKLIFT,2026-02-01T09:03:00+00:00,6.644,-80.099,-73.916,-84.006,4.206,-0.4982,3.687,0.612,4,0,1.1645,16.356,4.065,False,False,False,0.951,30.084,75.83,-106.96,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000563,P003,S03,2026-02-04,IMPACT_CANDIDATE,W03,HELMET-W03,F01,FORKLIFT,2026-02-04T09:03:00+00:00,11.052,-64.387,-57.641,-71.952,5.13,-0.274,4.746,2.594,2,0,5.6077,328.029,56.364,True,True,False,3.389,27.135,71.01,26.419,True,HIGH,True,2,1,ONLINE,HIGH,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000564,P004,S03,2026-02-07,REPEATED_EXPOSURE,W04,HELMET-W04,F01,FORKLIFT,2026-02-07T09:03:00+00:00,8.052,-56.87,-51.862,-62.561,3.062,-0.0473,3.979,2.931,3,1,2.2307,141.233,36.889,False,False,False,0.0,32.422,79.93,-250.0,True,CRITICAL,True,3,3,ONLINE,MEDIUM,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000565,P005,S03,2026-02-10,FALL_CANDIDATE,W05,HELMET-W05,L01,LASER_CUTTER,2026-02-10T09:03:00+00:00,7.8,-70.367,-64.981,-75.718,3.091,-0.4643,2.425,3.531,3,3,3.6811,358.156,54.205,True,False,True,5.542,31.162,67.793,182.016,True,CRITICAL,True,1,1,ONLINE,HIGH,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000566,P006,S03,2026-02-13,FORKLIFT_APPROACH,W06,HELMET-W06,F01,FORKLIFT,2026-02-13T09:03:00+00:00,7.885,-66.561,-63.278,-71.122,0.727,2.8375,5.882,0.265,1,1,1.8631,105.089,19.06,True,False,False,1.821,36.47,78.219,203.296,True,HIGH,True,0,0,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000567,P007,S03,2026-02-16,NORMAL_PASSAGE,W07,HELMET-W07,F01,FORKLIFT,2026-02-16T09:03:00+00:00,2.755,-81.479,-75.501,-86.491,3.188,1.4451,0.907,0.336,4,1,2.0759,28.952,13.697,False,False,False,2.511,28.871,62.777,119.785,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000568,P008,S03,2026-02-19,NORMAL_WORK_NEAR_MACHINE,W08,HELMET-W08,F03,FORKLIFT,2026-02-19T09:03:00+00:00,6.87,-70.143,-67.244,-73.973,2.081,0.6958,5.973,0.0,2,2,1.3022,56.553,2.939,False,False,False,0.0,27.704,73.679,155.162,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000569,P009,S03,2026-02-22,REPEATED_EXPOSURE,W09,HELMET-W09,G01,GRINDING_MACHINE,2026-02-22T09:03:00+00:00,7.814,-62.125,-55.934,-67.442,4.122,-0.1734,5.021,1.333,0,1,2.1033,140.819,5.066,False,False,False,0.848,36.064,64.661,290.816,True,CRITICAL,True,3,2,ONLINE,LOW,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000570,P010,S03,2026-02-25,PROLONGED_DANGER,W10,HELMET-W10,L01,LASER_CUTTER,2026-02-25T09:03:00+00:00,12.344,-61.296,-58.378,-64.638,1.132,0.7477,1.727,9.092,2,0,1.0143,85.056,25.703,False,False,False,3.173,31.255,59.857,220.107,True,CRITICAL,True,4,5,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000571,P011,S03,2026-02-28,NORMAL_WORK_NEAR_MACHINE,W11,HELMET-W11,G01,GRINDING_MACHINE,2026-02-28T09:03:00+00:00,5.713,-72.238,-66.091,-79.78,3.704,0.5011,4.741,0.0,6,1,0.8,42.644,10.756,False,False,False,0.408,27.669,56.714,10.072,True,HIGH,True,1,3,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000572,P012,S03,2026-03-03,NORMAL_PASSAGE,W12,HELMET-W12,F02,FORKLIFT,2026-03-03T09:03:00+00:00,4.982,-83.814,-77.844,-90.129,4.6,2.1849,3.009,0.0,3,0,1.8442,43.374,7.973,False,False,False,0.0,33.986,82.457,311.837,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000573,P013,S03,2026-03-06,NORMAL_PASSAGE,W13,HELMET-W13,G01,GRINDING_MACHINE,2026-03-06T09:03:00+00:00,4.423,-83.44,-79.983,-87.877,1.318,0.0554,1.956,0.0,0,0,1.3979,35.45,1.732,False,False,False,0.0,30.384,56.637,-74.426,False,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000574,P014,S03,2026-03-09,REPEATED_EXPOSURE,W14,HELMET-W14,G01,GRINDING_MACHINE,2026-03-09T09:03:00+00:00,10.025,-72.784,-65.635,-78.973,4.591,2.0885,5.784,3.238,3,1,1.4072,142.447,9.505,False,False,False,0.0,25.459,66.702,281.474,True,HIGH,True,6,2,ONLINE,MEDIUM,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000575,P015,S03,2026-03-12,NORMAL_WORK_NEAR_MACHINE,W15,HELMET-W15,G01,GRINDING_MACHINE,2026-03-12T09:03:00+00:00,11.762,-75.402,-71.147,-81.572,3.765,-0.6486,6.677,1.312,0,1,0.8609,43.971,9.7,False,False,False,0.0,31.828,78.252,232.762,True,HIGH,True,2,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000576,P016,S03,2026-03-15,REPEATED_EXPOSURE,W16,HELMET-W16,F01,FORKLIFT,2026-03-15T09:03:00+00:00,11.272,-62.705,-54.041,-71.515,4.896,1.3597,7.554,3.563,5,1,1.6229,106.086,23.263,True,True,False,3.264,28.289,76.992,270.852,True,CRITICAL,True,8,3,ONLINE,HIGH,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000577,P017,S03,2026-03-18,RSSI_FLUCTUATION,W17,HELMET-W17,L01,LASER_CUTTER,2026-03-18T09:03:00+00:00,7.766,-68.336,-56.198,-81.816,8.658,-0.1714,4.524,0.0,4,1,1.0764,57.049,22.269,False,False,False,0.098,31.798,78.171,49.709,True,CRITICAL,True,0,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000578,P018,S03,2026-03-21,NORMAL_WORK_NEAR_MACHINE,W18,HELMET-W18,L01,LASER_CUTTER,2026-03-21T09:03:00+00:00,11.414,-77.909,-72.738,-85.579,4.148,-0.1514,5.596,2.689,4,1,1.7272,58.024,12.607,False,False,False,0.0,31.735,55.975,289.032,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000579,P019,S03,2026-03-24,FALL_CANDIDATE,W19,HELMET-W19,G01,GRINDING_MACHINE,2026-03-24T09:03:00+00:00,9.033,-68.369,-60.842,-75.952,4.819,0.0084,2.113,4.563,3,1,4.0798,352.311,70.502,True,False,True,7.959,29.853,54.36,-125.312,True,CRITICAL,True,1,2,ONLINE,HIGH,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000580,P020,S03,2026-03-27,PROLONGED_DANGER,W20,HELMET-W20,L01,LASER_CUTTER,2026-03-27T09:03:00+00:00,13.21,-58.594,-50.607,-69.474,4.512,-0.6764,3.417,7.351,2,0,2.2647,87.717,18.465,False,False,False,0.608,31.1,52.676,105.252,True,CRITICAL,False,3,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000581,P021,S03,2026-03-30,FALL_CANDIDATE,W01,HELMET-W01,L01,LASER_CUTTER,2026-03-30T09:03:00+00:00,5.155,-64.83,-55.945,-72.34,5.307,1.6817,0.98,3.658,3,1,3.8698,353.917,87.525,True,True,True,6.037,30.36,60.063,99.899,True,CRITICAL,True,2,2,ONLINE,MEDIUM,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000582,P022,S03,2026-04-02,RSSI_FLUCTUATION,W02,HELMET-W02,L01,LASER_CUTTER,2026-04-02T09:03:00+00:00,7.374,-68.632,-56.915,-76.625,7.212,1.5049,4.474,0.719,1,3,1.4792,77.014,9.296,False,False,False,0.0,28.679,69.77,10.892,True,CRITICAL,True,2,1,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000583,P023,S03,2026-01-05,AIR_QUALITY_DEGRADATION,W03,HELMET-W03,F03,FORKLIFT,2026-01-05T09:03:00+00:00,5.803,-79.839,-74.224,-82.457,1.705,-0.0101,3.296,0.935,1,1,1.2811,87.821,7.252,False,False,False,0.945,29.735,65.302,953.625,True,MODERATE,True,0,0,ONLINE,LOW,SIMULATED_ENVIRONMENTAL_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000584,P024,S03,2026-01-08,RSSI_FLUCTUATION,W04,HELMET-W04,L01,LASER_CUTTER,2026-01-08T09:03:00+00:00,6.185,-69.8,-55.5,-81.655,8.783,-1.2892,1.542,2.155,1,0,1.1855,87.957,9.609,False,False,False,1.2,30.956,63.046,-250.0,True,CRITICAL,True,0,0,ONLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000585,P025,S03,2026-01-11,NORMAL_WORK_NEAR_MACHINE,W05,HELMET-W05,F01,FORKLIFT,2026-01-11T09:03:00+00:00,10.119,-75.965,-70.488,-81.975,2.806,0.404,6.426,0.863,4,0,1.3077,90.001,3.349,False,False,False,2.902,29.225,73.878,-96.06,False,MODERATE,True,2,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000586,P026,S03,2026-01-14,NORMAL_PASSAGE,W06,HELMET-W06,F02,FORKLIFT,2026-01-14T09:03:00+00:00,4.017,-82.289,-74.515,-89.687,3.771,0.2751,3.678,0.0,0,0,1.1378,17.923,15.321,False,False,False,0.68,31.686,74.018,-15.601,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0000587,P027,S03,2026-01-17,FORKLIFT_APPROACH,W07,HELMET-W07,F01,FORKLIFT,2026-01-17T09:03:00+00:00,10.075,-74.121,-66.791,-84.037,5.499,3.1025,6.554,0.511,2,1,1.944,85.473,24.934,False,False,False,1.8,27.911,64.25,92.27,True,HIGH,True,3,0,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
